,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1,Tc_2,phi_false_2,phi_true_2,Tn_2,alpha_2,beta_2,vw_2,vJ_2,SNR_2,Tc_3,phi_false_3,phi_true_3,Tn_3,alpha_3,beta_3,vw_3,vJ_3,SNR_3,Tc_4,phi_false_4,phi_true_4,Tn_4,alpha_4,beta_4,vw_4,vJ_4,SNR_4,f,epsilon
2,21,1.7089758281671958,70,0.11525424089259945,True,1.4502879724090838,184.9334328474033,171.6652435667106,27.604381726150088,213.7043817261501,163.9956182738499,0.007877240096700688,8352.868479807617,0.40872885874706943,0.6451618940321079,1.3127179754057126e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.126455906822,2.9316083705735364e-07
26,8,1.1801116318426654,29,0.06901090508894595,True,1.0615642141162265,174.20201308111078,168.91938017480655,25.9,213.06008575115158,160.1399142488484,0.007863019329784934,7800.838920770307,0.4385975447502951,0.6451052611165333,2.638813183800881e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.9090588649982,7.034438137104393e-05
29,18,1.5436783268045169,59,0.08568200639505594,True,2.262312256309158,192.6408822555959,181.56376755104054,27.35258842983918,218.4,173.64741157016084,0.007855485284529706,8350.985395771399,0.4041447491122868,0.6450750535312448,1.0588172526879556e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.2930600503415,1.0430278125973462e-06
17,13,1.6407986132977002,44,0.10993128761903656,True,1.7910323727658954,186.1039164040781,173.43290324500458,27.650237827934927,214.8,165.94976217206508,0.007831551467442925,10778.227779879338,0.402111142984217,0.6449789796683899,3.4074016060392115e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.4845580404685,4.610280883154454e-06
7,4,5.111205871417334,44,0.0871592920205609,True,-1.425643786309005,137.32053810633758,136.76590094031337,12.0,228.2,133.908804964376,0.007824037620484808,2335526.3541405126,0.2841313879965387,0.6449487844670413,5.253522414352525e-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.10334666386024,0.0001388710609367969
14,31,1.0909959446203348,97,0.060257047954790574,True,3.5627764325003435,215.36268779067143,195.8855412328939,28.8,223.1,189.2943193737909,0.007796573810181014,11520.229153617543,0.3585200225657962,0.6448382723852529,1.107216613367588e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.6786786786786,9.600671164606949e-08
14,25,0.13966472080217704,94,0.01659991589981129,True,-1.7877301160330354,185.2963684932496,155.59225929363154,27.2,204.4,147.68307618827708,0.007775009268841887,8443.676991748567,0.4361577952419571,0.6447513309714851,2.142408104685831e-07,120.40661176025593,210.8,279.2,108.15764315231316,0.00039260363304325247,6842.410764122727,0.5901150595147628,0.5933003497734107,2.61911997705008e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.7894736842104,4.974472124270953e-07
2,18,3.911609197192333,69,0.06437568197029214,True,-1.7859154808595716,181.95595212803624,180.85016619300208,4.965025900087651,215.28251295004384,169.31748704995618,0.0077567775506965,5467.4709358719,0.4713147787375983,0.6446763630565627,1.7214989305621246e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.491395793499,3.352253391675294e-07
12,23,1.149294508395308,79,0.04900959828202272,True,0.5163125752346907,174.28368288273163,173.1425527715891,23.22785349615951,214.8,164.1721465038405,0.0077549202281439345,6725.982131249093,0.4378922613635574,0.6446701290473503,4.767725695975463e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.4000927213722,2.6545543685639754e-07
27,17,1.6210937450974254,61,0.05564418432130608,True,-0.20952381707921144,173.14001543392223,172.63750209561886,20.394594874895056,214.2,162.90540512510495,0.0077538291836019265,6800.350391642831,0.4554646132123992,0.6446658231380938,5.621263156964696e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.7401630627436,9.681887480546698e-07
4,23,0.4457952006476191,73,0.027233467912074903,True,3.2631343180517907,208.9661548658039,189.17821565250347,28.5,220.5,182.72418438042422,0.007748736452691736,13154.074906550592,0.3608975785289598,0.6446452429948261,6.435521481213893e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.5231252806466,1.112709063070363e-06
23,28,0.398122510797045,91,0.045221807095611376,True,1.5811223026349637,193.4545161124681,165.52285765209422,28.3,212.1,158.33329479320528,0.007713992656936838,16235.342558630484,0.4048795758237145,0.6445046178333628,5.192381666683094e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.5775401069518,1.9507067221667417e-07
7,26,1.105753247567394,91,0.15090492415280166,True,-0.32327970390680755,185.76154502080425,155.69818169999158,27.8,207.4,148.22987140735202,0.0077007016709974094,9919.506472286237,0.42426506836024175,0.6444507264312067,8.381527755395264e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.6257796257796,6.111475165079501e-08
12,20,1.5358680494669208,76,0.1787480994392761,True,-1.7242768960482235,184.89559518366104,155.57007893234777,27.1,204.5,148.0986833391665,0.007696938785040779,10499.92228531261,0.4246652458510677,0.6444354524416366,6.400431815845968e-08,121.80157365925541,210.8,279.6,109.03596799801376,0.0003896155121282393,4921.280414870032,1.0,0.5932403527482474,7.985747267841393e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.136752136752,1.5949626103553407e-07
12,5,2.026917793118624,18,0.11030708963626576,True,3.27597508649684,193.73705665642098,185.22089565226284,26.779102412567873,221.8,177.52089758743213,0.0076838068952232545,9786.783186501752,0.395486640902536,0.6443821445208585,3.97891482118397e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.8175397292525,0.00067965149727154
10,19,0.7585219350688469,71,0.09479874487397777,True,-1.3053135540216916,184.19607531790456,154.85334668811427,27.3,205.4,147.45467821693003,0.007683276937720636,10664.585058095605,0.42347349870469003,0.6443799927439842,5.907389869125577e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.5498392282958,4.3745515499780253e-07
7,8,1.8418564610213093,37,0.10249773858633636,True,-7.483020029125083,212.0965821126593,182.5162021926457,24.4,271.5,177.65773670753256,0.00768326209093398,82154.50542596997,0.3203094770820567,0.6443799325278017,5.390232085716989e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.7749196141479,3.3038867288908955e-05
14,7,1.3822313398718298,25,0.17757818146786608,True,1.3665957179766903,184.7591352764816,159.3340400521086,28.4,211.1,152.05431840987742,0.007680950840399435,10466.878807497691,0.4148077226869066,0.6443705433512633,5.4168375931813656e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.61959829580036,8.360295337097226e-05
16,28,1.6826834679955138,92,0.07544205768861856,True,1.5570326693271974,182.87865987154686,180.09670821418734,24.6,218.3,171.8870566484931,0.007674080832974814,8409.800746828098,0.4128008330218551,0.6443426249591301,1.0724045407854463e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.7196467991168,7.43695076876514e-08
3,7,0.3581492670254152,25,0.01721043218137245,True,1.8749223329600329,181.11095640335404,177.92882379578916,24.507685090100328,218.5,169.39231490989968,0.007672991655920599,8333.966366224107,0.4227549556985578,0.6443381976413237,1.2912659722153197e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.6516290726817,0.0006056799816512474
16,17,0.7305874884378779,68,0.09053967357887184,True,-2.5315209717810987,188.20197587130107,155.17085472147494,27.0,203.0,147.61064540193158,0.00766901703185887,15105.624683947988,0.4275539694491196,0.6443220378498291,1.1216820735896943e-08,144.25951628510686,206.50151374788436,281.6,122.69848625211573,0.0005031756915875312,2963.0478052573053,1.0,0.5953729092188631,9.646835088453157e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.0550702620585,6.738151254118216e-07
1,20,2.1691171403767786,63,0.09026174327244928,True,3.0233209046562752,218.41554133621037,205.89607674495795,28.0,227.7,199.55378006710083,0.0076572742192738685,13099.571744910374,0.3428818636561166,0.6442742663214508,4.175093542622201e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.9477281865701,7.171907720707593e-07
16,21,3.9831993505676095,68,0.1644423894438959,True,2.1971863733379657,192.163110095688,189.5865004934927,25.0,222.2,181.65047997116002,0.00763973787101449,8609.726700192661,0.39661216471119215,0.6442028474192707,6.88827193896949e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.1514897188417,2.062064850244435e-07
10,18,1.4417987595841275,98,0.01831973835717993,True,-6.38810582620891,185.7290875917269,185.24519997206585,16.7,262.9,183.8932571154932,0.007614864448278908,4172987.48144942,0.16999509062653906,0.6441013857515758,3.3010580941311405e-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.1165048543688,1.0223478070600297e-06
13,7,0.3492757488028602,33,0.03468851519423341,True,-4.752174985090679,196.2826219241209,161.6178340382321,25.9,278.5,156.20100060420083,0.00757734465427997,87935.34356956909,0.3580954884429749,0.6439479774221355,7.581990578319081e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.4951079933543,0.0001450956004236754
17,25,0.8494875044963193,93,0.11956421684292715,True,-1.509765319072354,186.2964899033901,153.78284588828728,27.4,204.9,146.79031702397162,0.007567202538162424,25785.21198898731,0.4140024384669077,0.6439064342248498,6.878462673651693e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.9837950862518,7.44230873368746e-08
25,9,0.2327657220276962,42,0.00956780703284229,True,7.946218565101838,199.9913141258137,188.040359531708,21.2,161.4,181.31175141416318,0.00754929503397173,9024.812922304662,0.3689868042400741,0.6438330050837251,4.109932791504679e-08,181.81022462885159,162.0,227.5,170.84304051320672,0.000827048030200842,6206.410446529925,0.4602885863263693,0.60034948204976,1.0121954922924213e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.1498383723141,0.0003326959948448248
13,12,3.4113118138774534,86,0.1399644529135272,True,-6.489729142348403,149.4681322202274,149.0059312278496,16.4,217.6,145.85442663782226,0.007527072209026799,458398.2079012764,0.28654322066014115,0.6437417420200608,1.2696537573907643e-16,137.2905983738271,218.9,266.5,112.71055758250569,0.0004991548214427308,1489.6032861394594,1.0,0.595301930476573,9.562450519243203e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.184727681078,8.180955624339098e-07
18,18,2.092757075754221,80,0.07185880534965201,True,8.710858513313228,213.0622195004334,200.03788784888462,21.4,162.4,193.21769521124455,0.007524706098465351,3644.661301225835,0.3606532028148599,0.6437320159516073,2.3287702188073e-06,188.088883633025,163.2,229.5,179.12743322530983,0.0009012197801101565,7594.3686659234045,0.4143787110401753,0.6013363859412361,2.487919234796587e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.9748382458662,1.1295537158525455e-06
20,29,1.158083781719738,92,0.044920245979686,True,2.357794094219693,198.5969037820889,195.09913935758053,24.9,224.4,187.92783197445962,0.007521651096373171,11734.789402725895,0.3730941352978168,0.6437194555428575,1.0620813139035738e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.857142857143,1.2855054143852513e-07
6,26,1.8962421693470644,90,0.04683813802814977,True,0.049036040428272684,180.37542415710053,179.94320680139725,13.053366015284224,218.05336601528415,169.54663398471578,0.007515581470110183,6056.162796506088,0.4593255767464765,0.6436944920719415,8.352708831541635e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.7894736842104,9.253352480217262e-08
7,20,1.3777228807128328,67,0.048105051299721806,True,1.1807451827519069,182.34425843798968,182.2717178111406,20.8,219.5,173.57807897226334,0.007500958506453974,7364.138856435396,0.4217887620022408,0.6436342799331913,2.025081058898114e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.9546925566342,6.334169658374636e-07
3,12,0.9224956945122892,78,0.050603140116158435,True,-0.7204792224056692,142.28571795811078,142.0295094207932,16.6,221.7,139.48544781178222,0.007469156306389508,657453.5475518616,0.2640941529923376,0.6435031686441777,1.913320089431261e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.8120770432066,3.1896261548117775e-06
6,32,2.5756990053408764,98,0.09257600854130124,True,2.211876935719031,226.61894783106902,215.50700506730328,27.6,232.4,210.03689918815613,0.007463846427086084,19477.111375950062,0.3125343264653131,0.6434812426078031,3.610342777940834e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.162110616656,4.9464597679571146e-08
17,32,1.4900267090598889,98,0.056580025038361424,True,2.535925080588944,232.37868438094043,216.30719176443387,28.4,232.1,211.58007406937838,0.00745380158624548,25827.830289561512,0.2908206966249838,0.6434397400989698,7.17836000922087e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.1827411167512,8.723830874881913e-08
20,14,1.313518707428009,57,0.1695259359138394,True,-2.5306288132968366,188.59524486122947,154.41386490002625,26.9,203.0,147.98235423709914,0.007445780786802494,22632.891362999708,0.3971350936930837,0.6434065769606716,1.0347525198214181e-09,145.61697228085004,206.4,281.9,123.37328401934492,0.0005091482317436557,2555.2401379601683,1.0,0.5954774109112445,1.6517825154283018e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.084398976982,1.0168144481435592e-06
6,11,1.5490271871605616,37,0.04947961772918972,True,1.7598397779981454,192.85823307148453,192.3879552549807,20.387383465330934,224.3,183.81261653466908,0.00742349530383395,7908.049846518979,0.40863498077694144,0.6433143282641822,1.0383374281614852e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.7158585148746,1.895080935165344e-05
7,10,1.0366179242214408,41,0.1464229700296937,True,-2.01937498710517,185.9775800393747,152.3463324379612,27.2,204.0,145.95509448890732,0.007418511734078994,21111.776234241366,0.398704277596094,0.6432936774494634,1.5257638251354575e-09,135.6403503717489,208.8,282.0,114.78954501185923,0.00047776880705864463,3051.2760256735996,1.0,0.5949193487300001,8.338977183066551e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.8307261265468,7.558564977016224e-06
4,8,1.8950589018449144,82,0.040443748205634115,True,-6.355977562889223,141.2941677309493,139.82380448020376,12.1,226.4,138.65189010305687,0.007388027326102269,385945.2142696946,0.1818398807931658,0.6431671834245916,1.1941600548690682e-16,112.12630999237587,227.3,261.6,93.34779428073574,0.00039074528656320585,9303.340258557895,1.0,0.5932630987305464,9.910536188062626e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.64750957854403,1.0979403977465328e-05
28,22,1.9795943036464376,86,0.07335916158618694,True,-3.0241533926441466,175.3932155491609,171.6854725562888,22.1340461716458,277.0,168.46595382835415,0.007353746949757789,797276.8515672642,0.26989898291921993,0.6430245805057185,4.15587887975141e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.954887218045,1.5514539957894392e-07
22,17,0.5837365609491135,54,0.042591680147513404,True,3.917772423580744,218.17769477544368,190.29175969283128,28.4,220.1,186.42304461586545,0.007340088880152376,44485.19363162182,0.28123008835310986,0.6429676582727549,6.151773669747577e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.962516733601,4.757548553069617e-06
21,10,1.2065711553526142,31,0.13034392100765207,True,-5.9959158330201445,226.79163090326813,202.28792261593685,36.7,279.1,193.07733406003945,0.007336555228648822,6140.471069499792,0.4129432366865696,0.6429529213308187,3.069764892847013e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.5061051582358,2.170186067492232e-05
11,23,2.102720507198668,77,0.049302998304447725,True,0.7059825839480734,187.54064775859382,187.46258495403183,10.345272930315462,221.8,177.32736353484225,0.007307547762286994,6332.282741883488,0.4433260560299988,0.642831793046984,4.580179631425582e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.1824953445066,2.0366613004489268e-07
8,25,1.2891510555560792,81,0.17465963736319629,True,1.5375133234658074,194.04799661697857,163.21424713204297,28.107905578001752,211.5,158.19209442199826,0.007301451303651643,20422.61980146283,0.3436585492549001,0.6428063007027031,8.140250441374055e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.265461465271,1.0521966179789408e-07
2,21,0.3271648948222505,63,0.04486103356614588,True,-5.945927265125105,227.426118601771,196.90409155211987,38.42394207926994,283.0,187.97605792073009,0.007291280607979597,25005.637618807417,0.4121289620440129,0.6427637448063659,3.3882730357060527e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.8492739108663,1.0419234200498337e-06
29,30,0.3846135075006769,99,0.06508335556396147,True,0.6770439538022255,191.53883097437642,156.87481045517922,28.2,209.2,151.45041348105798,0.007289413269385784,32404.87058594261,0.3637520846430193,0.6427559278580429,1.1265807296032046e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.4668192219679,8.929209060720602e-08
4,11,2.9079663142791903,36,0.08792811652821819,True,1.76972044044654,204.8055286285263,204.65688704113003,21.5,229.7,197.33331353108602,0.0072882457242627215,11019.19330562158,0.3685012399525973,0.6427510397634764,1.0955800918141123e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.5234614477718,1.3079551446165208e-05
9,20,0.3800445733196791,84,0.03188646855870856,True,-4.968043322496812,198.24727403802842,166.59458702677773,25.28671421975865,277.1,163.31328578024142,0.007285530392264388,273727.6699124653,0.2770522710668175,0.6427396699057814,9.913421566027952e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.1751824817518,7.035283339777425e-07
6,7,3.939607215407699,24,0.10902524515007687,True,1.5896889563993089,201.40617264225932,201.3406958845417,17.225132014975586,229.6,192.97486798502442,0.0072226468180119855,8709.235940406594,0.3955401956284853,0.642475677483597,4.605021450979764e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.3535708579645,9.045575367814211e-05
5,24,2.839276689458332,93,0.0908234459373271,True,-2.872081189165013,174.08541826303062,173.31459179328942,20.2,276.7,170.4116576018642,0.0071757144744488185,349855.8443593865,0.25551161378097464,0.6422777923780141,2.011533977639193e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.1121258244546,7.240566132201497e-08
12,27,1.8770623764930303,81,0.05680585329661547,True,-0.4383112559499853,224.2439718630194,221.44337938827357,24.8,241.0,215.36459823868032,0.007168168774535227,14600.370334662352,0.3247244730739112,0.6422459077839999,1.3729959782908074e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.9702151130723,1.860640528145834e-07
23,27,1.5409721939628271,78,0.06865737915534784,True,-4.154313502802358,232.4132566785374,221.71625624208698,29.6,259.2,215.0853624932177,0.007155002625032138,14666.405243853977,0.3384430558529419,0.6421902278312069,1.5145502725851566e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.4495151169422,1.9026736532775195e-07
16,15,1.5377558327122325,65,0.1672868605568998,True,-4.4043081169501495,197.31630589212003,160.71386209819073,25.8,279.4,158.01301339830246,0.00710671993857818,463352.4643207677,0.25634894484165555,0.6419855366437341,6.071728567555917e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.5998570918185,5.919187679079236e-07
11,15,0.1948666815411,61,0.031200975988331082,True,-2.3904462575372505,189.6733318963149,152.00023423425486,27.054915617462548,203.2,147.24508438253747,0.0070897178080377215,32280.205631190216,0.3466570791803117,0.641913268196937,9.871581486372192e-11,140.23266717039706,207.6,282.7282856249592,117.52828562495922,0.0005388776888567706,2636.293967470933,1.0,0.5959907006500846,2.0296896703980487e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.8620335501539,3.8251978601584575e-06
25,12,1.267965388388954,80,0.08996124718747123,True,-1.7208393918888163,139.54847004446313,138.84504322483244,16.7,220.9,137.74820560799984,0.007077981291593687,1283418.7694521104,0.17682822201272955,0.6418633237561367,2.493638560070773e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.4391281233386,1.6520639770164035e-06
13,9,2.2084549738193457,37,0.07530586722268794,True,-2.4050276765785648,170.16283869523454,169.89882881068624,19.6,278.4,166.95400255697098,0.00705743591816835,281719.4745788359,0.259796722487081,0.6417757794741373,6.255065846790843e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.4895920066612,1.7485590560272637e-05
19,32,0.9281710825421192,97,0.02506501145883408,True,0.4439721781751255,216.05626790811974,215.15269857333283,20.496618580649653,236.1,208.8033814193504,0.00705064874671804,14985.990739176345,0.3362040979965615,0.641746827198107,1.394834305872864e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.298584298584,1.2868022858962656e-07
26,31,0.9192022205758004,97,0.1336292972687769,True,2.367938363129284,202.56069014988486,167.18979618844358,28.273427523483143,213.0,163.92657247651687,0.007014337126835421,154963.62347295895,0.27590491764357233,0.6415916606797621,1.4890149197673954e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.6972477064219,5.114970948098445e-08
